symbol,direction,entry_time,entry_price,exit_time,exit_price,quantity,exit_reason,gross_pnl,costs,net_pnl,capital_after
NSE:SUNPHARMA-EQ,short,2023-01-25T11:12:00+05:30,1032.4,2023-01-25T11:21:00+05:30,1034.4648,34,stoploss,-70.2032,99.319,-169.5222,35237.568
NSE:WIPRO-EQ,short,2023-01-25T11:21:00+05:30,200.95,2023-01-25T11:33:00+05:30,200.1462,176,target,141.4688,99.5666,41.9022,35279.4703
NSE:RELIANCE-EQ,short,2023-01-25T10:42:00+05:30,1198.75,2023-01-25T12:18:00+05:30,1193.955,29,target,139.055,98.6731,40.3819,35575.778
NSE:TCS-EQ,short,2023-01-25T10:57:00+05:30,3415.8,2023-01-25T12:30:00+05:30,3422.6316,10,stoploss,-68.316,97.9179,-166.2339,35410.695
NSE:HDFCBANK-EQ,short,2023-01-25T12:42:00+05:30,825.7,2023-01-25T12:45:00+05:30,827.3514,42,stoploss,-69.3588,98.6921,-168.0509,35242.6441
NSE:SBIN-EQ,short,2023-01-25T12:42:00+05:30,569.35,2023-01-25T12:45:00+05:30,570.4887,62,stoploss,-70.5994,99.6131,-170.2125,35240.4825
NSE:BAJFINANCE-EQ,short,2023-01-25T12:42:00+05:30,581.2,2023-01-25T12:45:00+05:30,582.3624,60,stoploss,-69.744,98.9781,-168.7221,35241.9729
NSE:ICICIBANK-EQ,short,2023-01-25T12:18:00+05:30,852.5,2023-01-25T12:48:00+05:30,854.205,41,stoploss,-69.905,99.0976,-169.0026,35406.7754
NSE:KOTAKBANK-EQ,long,2023-01-25T12:48:00+05:30,350.8,2023-01-25T13:06:00+05:30,350.0984,100,stoploss,-70.16,99.1828,-169.3428,35237.4325
NSE:WIPRO-EQ,long,2023-01-25T13:00:00+05:30,201.4,2023-01-25T13:06:00+05:30,200.9972,175,stoploss,-70.49,99.4273,-169.9173,35236.858
NSE:TITAN-EQ,long,2023-01-25T12:48:00+05:30,2358.35,2023-01-25T13:15:00+05:30,2353.6333,14,stoploss,-66.0338,96.1257,-162.1595,35244.6159
NSE:BAJFINANCE-EQ,long,2023-01-25T12:51:00+05:30,583.2,2023-01-25T13:15:00+05:30,582.0336,60,stoploss,-69.984,99.0524,-169.0364,35237.7389
NSE:BAJFINANCE-EQ,long,2023-01-25T13:18:00+05:30,581.67,2023-01-25T13:24:00+05:30,580.5067,60,stoploss,-69.8004,98.9164,-168.7168,35069.0221
NSE:SUNPHARMA-EQ,short,2023-01-25T12:42:00+05:30,1034.0,2023-01-25T13:30:00+05:30,1036.068,34,stoploss,-70.312,99.3997,-169.7117,35240.9833
NSE:LT-EQ,short,2023-01-25T13:30:00+05:30,2165.05,2023-01-25T13:51:00+05:30,2169.3801,16,stoploss,-69.2816,98.6348,-167.9164,35073.0669
NSE:AXISBANK-EQ,long,2023-01-25T14:06:00+05:30,898.0,2023-01-25T14:15:00+05:30,896.204,39,stoploss,-70.044,99.0969,-169.1409,34903.926
NSE:WIPRO-EQ,long,2023-01-25T13:18:00+05:30,201.1,2023-01-25T14:30:00+05:30,200.6978,175,stoploss,-70.385,99.3495,-169.7345,35068.0044
NSE:AXISBANK-EQ,long,2023-01-25T14:18:00+05:30,896.4,2023-01-25T14:36:00+05:30,894.6072,38,stoploss,-68.1264,97.6761,-165.8025,34738.1235
NSE:MARUTI-EQ,long,2023-01-25T14:03:00+05:30,8823.0,2023-01-25T14:51:00+05:30,8805.354,3,stoploss,-52.938,86.4227,-139.3607,34933.7061
NSE:LT-EQ,short,2023-01-25T14:36:00+05:30,2168.6,2023-01-25T14:54:00+05:30,2172.9372,16,stoploss,-69.3952,98.7191,-168.1143,34570.0092
NSE:AXISBANK-EQ,short,2023-01-25T14:48:00+05:30,893.1,2023-01-25T15:06:00+05:30,889.5276,38,target,135.7512,97.4501,38.3011,34776.4246
NSE:ASIANPAINT-EQ,short,2023-01-25T10:51:00+05:30,2776.8,2023-01-25T15:15:00+05:30,2774.7,12,time_exit,25.2,96.6125,-71.4125,35463.9835
NSE:TCS-EQ,long,2023-01-25T12:39:00+05:30,3425.0,2023-01-25T15:15:00+05:30,3432.7,10,time_exit,77.0,98.0681,-21.0681,35389.6269
NSE:TITAN-EQ,long,2023-01-25T13:18:00+05:30,2350.9,2023-01-25T15:15:00+05:30,2358.05,14,time_exit,100.1,96.1025,3.9975,35241.7365
NSE:INFY-EQ,short,2023-01-25T14:42:00+05:30,1545.95,2023-01-25T15:15:00+05:30,1542.85,22,time_exit,68.2,97.6053,-29.4053,34708.7182
NSE:ICICIBANK-EQ,short,2023-01-25T14:48:00+05:30,854.65,2023-01-25T15:15:00+05:30,855.65,40,time_exit,-40.0,97.9399,-137.9399,34600.1836
NSE:RELIANCE-EQ,short,2023-01-25T14:51:00+05:30,1192.2,2023-01-25T15:15:00+05:30,1190.28,29,time_exit,55.68,98.449,-42.769,34890.9372
NSE:HDFCBANK-EQ,short,2023-01-25T14:57:00+05:30,825.25,2023-01-25T15:15:00+05:30,824.35,41,time_exit,36.9,97.3664,-60.4664,34509.5428
NSE:INFY-EQ,short,2023-01-25T15:18:00+05:30,1543.45,2023-01-25T15:21:00+05:30,1542.95,22,time_exit,11.0,97.5633,-86.5633,34422.9796
NSE:HDFCBANK-EQ,short,2023-01-25T15:18:00+05:30,824.35,2023-01-25T15:21:00+05:30,824.73,41,time_exit,-15.58,97.3479,-112.9279,34396.6149
NSE:SUNPHARMA-EQ,short,2023-01-27T10:06:00+05:30,1038.2,2023-01-27T10:09:00+05:30,1040.2764,33,stoploss,-68.5212,98.0703,-166.5915,34230.0234
NSE:SBIN-EQ,short,2023-01-27T10:24:00+05:30,555.95,2023-01-27T10:33:00+05:30,557.0619,61,stoploss,-67.8259,97.5541,-165.38,34064.6435
NSE:WIPRO-EQ,short,2023-01-27T10:27:00+05:30,200.0,2023-01-27T10:33:00+05:30,200.4,171,stoploss,-68.4,97.9803,-166.3803,34063.6432
NSE:RELIANCE-EQ,short,2023-01-27T10:27:00+05:30,1170.58,2023-01-27T10:36:00+05:30,1172.9212,29,stoploss,-67.8936,97.6044,-165.498,34064.5254
NSE:LT-EQ,short,2023-01-27T10:36:00+05:30,2159.85,2023-01-27T10:39:00+05:30,2164.1697,15,stoploss,-64.7955,95.3043,-160.0998,33904.4257
NSE:ICICIBANK-EQ,short,2023-01-27T10:36:00+05:30,831.9,2023-01-27T10:51:00+05:30,828.5724,40,target,133.104,96.4702,36.6338,34101.1592
NSE:TITAN-EQ,short,2023-01-27T11:12:00+05:30,2329.0,2023-01-27T11:15:00+05:30,2333.658,14,stoploss,-65.212,95.6135,-160.8255,33940.3337
NSE:AXISBANK-EQ,short,2023-01-27T11:00:00+05:30,872.0,2023-01-27T11:27:00+05:30,873.744,39,stoploss,-68.016,97.6952,-165.7112,33935.448
NSE:SBIN-EQ,short,2023-01-27T11:06:00+05:30,555.35,2023-01-27T11:27:00+05:30,553.1286,61,target,135.5054,97.3591,38.1463,34139.3055
NSE:INFY-EQ,short,2023-01-27T10:54:00+05:30,1539.7,2023-01-27T11:39:00+05:30,1533.5412,22,target,135.4936,97.3548,38.1388,34139.2981
NSE:KOTAKBANK-EQ,short,2023-01-27T11:03:00+05:30,345.09,2023-01-27T11:39:00+05:30,343.7096,98,target,135.2753,97.2739,38.0013,34139.1606
NSE:RELIANCE-EQ,short,2023-01-27T10:54:00+05:30,1166.8,2023-01-27T11:42:00+05:30,1162.1328,29,target,135.3488,97.3012,38.0476,34139.2069
NSE:MARUTI-EQ,short,2023-01-27T11:33:00+05:30,8662.25,2023-01-27T11:45:00+05:30,8679.5745,3,stoploss,-51.9735,85.7852,-137.7587,34001.5468
NSE:SBIN-EQ,short,2023-01-27T12:00:00+05:30,548.5,2023-01-27T12:03:00+05:30,546.306,61,target,133.834,96.7404,37.0936,34038.6404
NSE:ASIANPAINT-EQ,short,2023-01-27T10:39:00+05:30,2727.2,2023-01-27T12:06:00+05:30,2716.2912,12,target,130.9056,95.6564,35.2492,33939.6748
NSE:LT-EQ,short,2023-01-27T11:45:00+05:30,2145.75,2023-01-27T12:09:00+05:30,2150.0415,15,stoploss,-64.3725,94.9903,-159.3628,33842.184
NSE:TCS-EQ,short,2023-01-27T10:30:00+05:30,3424.95,2023-01-27T12:12:00+05:30,3411.2502,9,target,123.2982,92.8405,30.4577,34260.4812
NSE:TITAN-EQ,short,2023-01-27T11:42:00+05:30,2321.0,2023-01-27T12:12:00+05:30,2311.716,14,target,129.976,95.3123,34.6637,34173.8705
NSE:MARUTI-EQ,short,2023-01-27T12:09:00+05:30,8662.0,2023-01-27T12:12:00+05:30,8679.324,3,stoploss,-51.972,85.7841,-137.7561,33704.4279
NSE:WIPRO-EQ,short,2023-01-27T12:00:00+05:30,199.8,2023-01-27T12:15:00+05:30,199.0008,170,target,135.864,97.4919,38.3721,34039.9189
NSE:KOTAKBANK-EQ,short,2023-01-27T12:09:00+05:30,343.8,2023-01-27T12:15:00+05:30,342.4248,98,target,134.7696,97.0868,37.6828,33879.8669
NSE:MARUTI-EQ,short,2023-01-27T12:18:00+05:30,8659.45,2023-01-27T12:21:00+05:30,8676.7689,3,stoploss,-51.9567,85.7727,-137.7294,33742.1374
NSE:INFY-EQ,short,2023-01-27T11:54:00+05:30,1535.35,2023-01-27T12:36:00+05:30,1529.2086,22,target,135.1108,97.2131,37.8977,34039.4445
NSE:LT-EQ,short,2023-01-27T12:12:00+05:30,2150.7,2023-01-27T12:36:00+05:30,2142.0972,15,target,129.042,94.9666,34.0754,33738.5033
NSE:KOTAKBANK-EQ,short,2023-01-27T12:30:00+05:30,343.0,2023-01-27T12:48:00+05:30,341.628,98,target,134.456,96.9707,37.4853,33779.6228
NSE:ASIANPAINT-EQ,short,2023-01-27T12:45:00+05:30,2703.75,2023-01-27T12:54:00+05:30,2692.935,12,target,129.78,95.2398,34.5402,33773.0435
NSE:TITAN-EQ,short,2023-01-27T12:51:00+05:30,2309.3,2023-01-27T12:57:00+05:30,2313.9186,14,stoploss,-64.6604,95.204,-159.8644,33619.7584
NSE:WIPRO-EQ,short,2023-01-27T13:27:00+05:30,198.5,2023-01-27T13:36:00+05:30,197.706,169,target,134.186,96.8707,37.3153,33657.0736
NSE:RELIANCE-EQ,short,2023-01-27T13:57:00+05:30,1162.45,2023-01-27T14:00:00+05:30,1164.7749,28,stoploss,-65.0972,95.5283,-160.6255,33496.4482
NSE:TCS-EQ,short,2023-01-27T14:33:00+05:30,3392.45,2023-01-27T14:39:00+05:30,3399.2349,9,stoploss,-61.0641,92.5341,-153.5982,33342.85
NSE:ICICIBANK-EQ,short,2023-01-27T13:48:00+05:30,819.7,2023-01-27T14:48:00+05:30,816.4212,41,target,134.4308,96.9613,37.4695,33694.5431
NSE:INFY-EQ,short,2023-01-27T14:33:00+05:30,1511.0,2023-01-27T15:00:00+05:30,1514.022,22,stoploss,-66.484,96.5578,-163.0418,33333.4063
NSE:AXISBANK-EQ,long,2023-01-27T15:03:00+05:30,873.15,2023-01-27T15:06:00+05:30,871.4037,38,stoploss,-66.3594,96.3669,-162.7263,33170.68
NSE:AXISBANK-EQ,long,2023-01-27T15:15:00+05:30,873.1,2023-01-27T15:18:00+05:30,876.5924,37,target,129.2188,95.2237,33.9951,33204.6751
NSE:SUNPHARMA-EQ,long,2023-01-27T15:15:00+05:30,1044.6,2023-01-27T15:18:00+05:30,1044.35,31,time_exit,-7.75,95.2309,-102.9809,33067.6992
NSE:SUNPHARMA-EQ,long,2023-01-27T15:21:00+05:30,1044.35,2023-01-27T15:24:00+05:30,1043.9,31,time_exit,-13.95,95.2145,-109.1645,32958.5347
NSE:RELIANCE-EQ,long,2023-01-30T10:15:00+05:30,1172.5,2023-01-30T10:18:00+05:30,1170.155,28,stoploss,-65.66,95.8487,-161.5087,32797.026
NSE:INFY-EQ,long,2023-01-30T10:12:00+05:30,1527.9,2023-01-30T10:27:00+05:30,1524.8442,21,stoploss,-64.1718,94.7461,-158.9179,32799.6169
NSE:HDFCBANK-EQ,short,2023-01-30T10:48:00+05:30,801.13,2023-01-30T11:06:00+05:30,802.7323,40,stoploss,-64.0904,94.7808,-158.8712,32640.7456
NSE:SBIN-EQ,short,2023-01-30T11:09:00+05:30,534.9,2023-01-30T11:12:00+05:30,532.7604,61,target,130.5156,95.5121,35.0035,32675.7492
NSE:ICICIBANK-EQ,short,2023-01-30T11:12:00+05:30,806.25,2023-01-30T11:15:00+05:30,803.025,40,target,129.0,94.9511,34.0489,32709.7981
NSE:KOTAKBANK-EQ,short,2023-01-30T11:27:00+05:30,341.98,2023-01-30T11:51:00+05:30,342.664,95,stoploss,-64.9762,95.4384,-160.4146,32549.3834
NSE:LT-EQ,short,2023-01-30T11:36:00+05:30,2136.9,2023-01-30T11:57:00+05:30,2141.1738,15,stoploss,-64.107,94.7931,-158.9001,32550.8979
NSE:TCS-EQ,short,2023-01-30T11:54:00+05:30,3399.0,2023-01-30T11:57:00+05:30,3405.798,9,stoploss,-61.182,92.6216,-153.8036,32395.5798
NSE:SBIN-EQ,short,2023-01-30T11:54:00+05:30,536.65,2023-01-30T12:06:00+05:30,537.7233,60,stoploss,-64.398,95.0092,-159.4072,32389.9763
NSE:TITAN-EQ,long,2023-01-30T12:06:00+05:30,2320.2,2023-01-30T12:12:00+05:30,2315.5596,13,stoploss,-60.3252,91.896,-152.2212,32237.755
NSE:BAJFINANCE-EQ,long,2023-01-30T12:03:00+05:30,603.69,2023-01-30T12:18:00+05:30,602.4826,53,stoploss,-63.9911,94.6122,-158.6033,32236.9765
NSE:RELIANCE-EQ,long,2023-01-30T12:15:00+05:30,1175.93,2023-01-30T12:18:00+05:30,1173.5781,27,stoploss,-63.5002,94.2485,-157.7487,32080.0063
NSE:TITAN-EQ,long,2023-01-30T12:18:00+05:30,2320.35,2023-01-30T12:21:00+05:30,2315.7093,13,stoploss,-60.3291,91.8989,-152.228,31927.7783
NSE:WIPRO-EQ,long,2023-01-30T12:00:00+05:30,200.15,2023-01-30T12:24:00+05:30,200.9506,161,target,128.8966,95.104,33.7926,32429.3724
NSE:INFY-EQ,long,2023-01-30T12:00:00+05:30,1536.3,2023-01-30T12:42:00+05:30,1533.2274,21,stoploss,-64.5246,95.0075,-159.5321,32236.0478
NSE:HDFCBANK-EQ,short,2023-01-30T11:51:00+05:30,802.1,2023-01-30T12:48:00+05:30,798.8916,40,target,128.336,94.7053,33.6307,32583.0142
NSE:ICICIBANK-EQ,short,2023-01-30T12:33:00+05:30,805.8,2023-01-30T12:48:00+05:30,807.4116,40,stoploss,-64.464,95.0582,-159.5222,32269.8502
NSE:MARUTI-EQ,short,2023-01-30T12:51:00+05:30,8782.65,2023-01-30T12:57:00+05:30,8747.5194,3,target,105.3918,86.2122,19.1796,32289.0299
NSE:ASIANPAINT-EQ,long,2023-01-30T12:18:00+05:30,2735.9,2023-01-30T13:00:00+05:30,2730.4282,11,stoploss,-60.1898,91.7957,-151.9855,31928.0208
NSE:SBIN-EQ,short,2023-01-30T12:51:00+05:30,534.8,2023-01-30T13:00:00+05:30,532.6608,60,target,128.352,94.7112,33.6408,32303.491
NSE:ICICIBANK-EQ,short,2023-01-30T12:57:00+05:30,805.5,2023-01-30T13:18:00+05:30,807.111,40,stoploss,-64.44,95.0404,-159.4804,32129.5495
NSE:KOTAKBANK-EQ,short,2023-01-30T12:42:00+05:30,341.88,2023-01-30T13:27:00+05:30,342.5638,94,stoploss,-64.2734,94.9167,-159.1902,32076.8576
NSE:AXISBANK-EQ,short,2023-01-30T13:24:00+05:30,856.05,2023-01-30T13:27:00+05:30,857.7621,37,stoploss,-63.3477,94.2294,-157.5771,31971.9724
NSE:LT-EQ,short,2023-01-30T13:27:00+05:30,2107.1,2023-01-30T13:33:00+05:30,2098.6716,15,target,126.426,93.9983,32.4277,32004.4001
NSE:BAJFINANCE-EQ,short,2023-01-30T13:33:00+05:30,597.12,2023-01-30T13:36:00+05:30,598.3142,53,stoploss,-63.2947,94.1901,-157.4848,31846.9153
NSE:HDFCBANK-EQ,short,2023-01-30T13:27:00+05:30,796.15,2023-01-30T13:48:00+05:30,792.9654,40,target,127.384,94.3529,33.0311,32005.0035
NSE:KOTAKBANK-EQ,short,2023-01-30T13:42:00+05:30,341.26,2023-01-30T13:54:00+05:30,339.895,93,target,126.9487,94.1918,32.757,31879.6722
NSE:SUNPHARMA-EQ,short,2023-01-30T13:30:00+05:30,1048.7,2023-01-30T14:03:00+05:30,1050.7974,30,stoploss,-62.922,93.9134,-156.8354,31815.137
NSE:SUNPHARMA-EQ,short,2023-01-30T14:06:00+05:30,1050.55,2023-01-30T14:18:00+05:30,1046.3478,30,target,126.066,93.865,32.201,31847.338
NSE:RELIANCE-EQ,long,2023-01-30T14:54:00+05:30,1175.25,2023-01-30T15:00:00+05:30,1179.951,27,target,126.927,94.372,32.555,31879.893
NSE:MARUTI-EQ,long,2023-01-30T15:00:00+05:30,8800.05,2023-01-30T15:15:00+05:30,8815.6,3,time_exit,46.65,86.3994,-39.7494,31840.1435
NSE:BAJFINANCE-EQ,long,2023-01-30T15:06:00+05:30,602.36,2023-01-30T15:15:00+05:30,602.43,52,time_exit,3.64,93.6676,-90.0276,31789.8653
NSE:INFY-EQ,long,2023-01-30T15:12:00+05:30,1538.9,2023-01-30T15:15:00+05:30,1538.25,20,time_exit,-13.0,92.8464,-105.8464,31774.0465
NSE:MARUTI-EQ,long,2023-01-30T15:18:00+05:30,8815.6,2023-01-30T15:21:00+05:30,8827.85,3,time_exit,36.75,86.4608,-49.7108,31724.3357
NSE:TITAN-EQ,long,2023-01-30T15:18:00+05:30,2334.9,2023-01-30T15:21:00+05:30,2334.25,13,time_exit,-8.45,92.2206,-100.6706,31673.376
NSE:TCS-EQ,short,2023-01-31T10:12:00+05:30,3395.2,2023-01-31T10:21:00+05:30,3401.9904,9,stoploss,-61.1136,92.5708,-153.6844,31519.6915
NSE:WIPRO-EQ,short,2023-01-31T10:15:00+05:30,199.88,2023-01-31T10:30:00+05:30,200.2798,158,stoploss,-63.1621,94.0916,-157.2537,31516.1222
NSE:AXISBANK-EQ,long,2023-01-31T10:45:00+05:30,870.2,2023-01-31T10:48:00+05:30,868.4596,36,stoploss,-62.6544,93.6218,-156.2762,31359.846
NSE:INFY-EQ,short,2023-01-31T10:24:00+05:30,1519.5,2023-01-31T10:51:00+05:30,1522.539,20,stoploss,-60.78,92.3232,-153.1032,31366.5883
NSE:TITAN-EQ,long,2023-01-31T10:42:00+05:30,2348.35,2023-01-31T10:54:00+05:30,2357.7434,13,target,122.1142,92.5833,29.5309,31545.6531
NSE:KOTAKBANK-EQ,long,2023-01-31T10:45:00+05:30,345.22,2023-01-31T10:54:00+05:30,344.5296,91,stoploss,-62.83,93.7519,-156.582,31359.5403
NSE:MARUTI-EQ,long,2023-01-31T10:54:00+05:30,8916.65,2023-01-31T11:03:00+05:30,8898.8167,3,stoploss,-53.4999,86.8391,-140.339,31219.2013
NSE:BAJFINANCE-EQ,short,2023-01-31T10:30:00+05:30,593.47,2023-01-31T11:06:00+05:30,591.0961,53,target,125.8156,93.7723,32.0433,31548.1655
NSE:AXISBANK-EQ,long,2023-01-31T10:51:00+05:30,868.9,2023-01-31T11:06:00+05:30,867.1622,36,stoploss,-62.5608,93.5524,-156.1132,31210.4751
NSE:LT-EQ,short,2023-01-31T11:09:00+05:30,2086.2,2023-01-31T11:15:00+05:30,2090.3724,14,stoploss,-58.4136,90.5664,-148.98,31061.4951
NSE:BAJFINANCE-EQ,short,2023-01-31T11:15:00+05:30,591.2,2023-01-31T11:33:00+05:30,588.8352,52,target,122.9696,92.7188,30.2508,31091.7459
NSE:INFY-EQ,short,2023-01-31T11:15:00+05:30,1517.0,2023-01-31T11:39:00+05:30,1520.034,20,stoploss,-60.68,92.2489,-152.9289,30908.5662
NSE:KOTAKBANK-EQ,long,2023-01-31T11:24:00+05:30,344.27,2023-01-31T11:51:00+05:30,345.6471,90,target,123.9372,93.2609,30.6763,31092.1715
NSE:AXISBANK-EQ,long,2023-01-31T11:24:00+05:30,869.75,2023-01-31T11:54:00+05:30,873.229,35,target,121.765,92.4536,29.3114,31090.8066
NSE:SUNPHARMA-EQ,short,2023-01-31T11:21:00+05:30,1042.45,2023-01-31T11:57:00+05:30,1038.2802,29,target,120.9242,91.9617,28.9625,31090.4576
NSE:SBIN-EQ,long,2023-01-31T11:45:00+05:30,553.3,2023-01-31T12:09:00+05:30,552.1934,55,stoploss,-60.863,92.2945,-153.1575,30755.4087
NSE:LT-EQ,long,2023-01-31T12:12:00+05:30,2111.0,2023-01-31T12:15:00+05:30,2106.778,14,stoploss,-59.108,90.9942,-150.1022,30605.3065
NSE:ASIANPAINT-EQ,long,2023-01-31T12:00:00+05:30,2745.0,2023-01-31T12:18:00+05:30,2739.51,11,stoploss,-60.39,91.9441,-152.3341,30938.1236
NSE:KOTAKBANK-EQ,long,2023-01-31T12:12:00+05:30,346.22,2023-01-31T12:18:00+05:30,345.5276,88,stoploss,-60.9347,92.3476,-153.2824,30602.1263
NSE:ICICIBANK-EQ,long,2023-01-31T12:15:00+05:30,823.05,2023-01-31T12:24:00+05:30,826.3422,37,target,121.8114,92.4708,29.3406,30634.6471
NSE:TITAN-EQ,long,2023-01-31T11:33:00+05:30,2359.25,2023-01-31T12:30:00+05:30,2368.687,13,target,122.681,92.794,29.887,31121.6329
NSE:ICICIBANK-EQ,long,2023-01-31T12:27:00+05:30,825.35,2023-01-31T12:39:00+05:30,828.6514,37,target,122.1518,92.5973,29.5545,30664.2016
NSE:MARUTI-EQ,long,2023-01-31T12:27:00+05:30,8933.95,2023-01-31T12:42:00+05:30,8916.0821,3,stoploss,-53.6037,86.916,-140.5197,30494.1274
NSE:MARUTI-EQ,long,2023-01-31T12:45:00+05:30,8919.5,2023-01-31T12:54:00+05:30,8901.661,3,stoploss,-53.517,86.8517,-140.3687,30353.7587
NSE:ASIANPAINT-EQ,long,2023-01-31T12:48:00+05:30,2746.85,2023-01-31T12:54:00+05:30,2741.3563,11,stoploss,-60.4307,91.9742,-152.4049,30341.7225
NSE:SBIN-EQ,long,2023-01-31T12:30:00+05:30,553.05,2023-01-31T13:03:00+05:30,555.2622,55,target,121.671,92.4186,29.2524,31150.8853
NSE:LT-EQ,long,2023-01-31T13:21:00+05:30,2106.3,2023-01-31T13:30:00+05:30,2102.0874,14,stoploss,-58.9764,90.8967,-149.8731,31001.0122
NSE:SBIN-EQ,long,2023-01-31T13:09:00+05:30,554.55,2023-01-31T14:03:00+05:30,553.4409,56,stoploss,-62.1096,93.2181,-155.3277,30995.5576
NSE:ASIANPAINT-EQ,long,2023-01-31T13:27:00+05:30,2745.2,2023-01-31T14:06:00+05:30,2739.7096,11,stoploss,-60.3944,91.9473,-152.3417,30998.5436
NSE:TITAN-EQ,long,2023-01-31T13:54:00+05:30,2380.3,2023-01-31T14:09:00+05:30,2375.5394,13,stoploss,-61.8878,93.0538,-154.9416,30846.0706
NSE:RELIANCE-EQ,short,2023-01-31T14:18:00+05:30,1172.47,2023-01-31T14:27:00+05:30,1174.8149,26,stoploss,-60.9684,92.4631,-153.4315,30692.6391
NSE:HDFCBANK-EQ,short,2023-01-31T14:30:00+05:30,798.0,2023-01-31T14:39:00+05:30,799.596,38,stoploss,-60.648,92.2252,-152.8732,30539.7659
NSE:SUNPHARMA-EQ,short,2023-01-31T14:42:00+05:30,1035.85,2023-01-31T14:45:00+05:30,1037.9217,29,stoploss,-60.0793,91.803,-151.8823,30387.8836
NSE:WIPRO-EQ,short,2023-01-31T14:42:00+05:30,199.35,2023-01-31T14:57:00+05:30,199.7487,153,stoploss,-61.0011,92.4873,-153.4884,30386.2775
NSE:SUNPHARMA-EQ,long,2023-01-31T15:03:00+05:30,1040.2,2023-01-31T15:06:00+05:30,1038.1196,29,stoploss,-60.3316,91.9008,-152.2324,30234.0451
NSE:HDFCBANK-EQ,short,2023-01-31T14:51:00+05:30,800.23,2023-01-31T15:12:00+05:30,801.8305,37,stoploss,-59.217,91.1628,-150.3798,30237.5038
NSE:BAJFINANCE-EQ,short,2023-01-31T14:30:00+05:30,588.99,2023-01-31T15:15:00+05:30,589.46,52,time_exit,-24.44,92.6503,-117.0903,30575.5488
NSE:RELIANCE-EQ,long,2023-01-31T15:24:00+05:30,1177.55,2023-01-31T15:27:00+05:30,1178.33,25,time_exit,19.5,90.8855,-71.3855,30504.1633
NSE:HDFCBANK-EQ,long,2023-02-01T10:24:00+05:30,810.73,2023-02-01T10:27:00+05:30,813.9729,37,target,119.988,91.7932,28.1949,30532.3582
NSE:TCS-EQ,long,2023-02-01T10:21:00+05:30,3380.0,2023-02-01T10:42:00+05:30,3373.24,9,stoploss,-60.84,92.2775,-153.1175,30351.0458
NSE:SBIN-EQ,long,2023-02-01T11:06:00+05:30,557.5,2023-02-01T11:09:00+05:30,556.385,54,stoploss,-60.21,91.8107,-152.0207,30199.0251
NSE:LT-EQ,long,2023-02-01T10:27:00+05:30,2128.4,2023-02-01T11:12:00+05:30,2124.1432,14,stoploss,-59.5952,91.3552,-150.9504,30381.4078
NSE:TCS-EQ,long,2023-02-01T11:06:00+05:30,3383.0,2023-02-01T11:15:00+05:30,3376.234,8,stoploss,-54.128,87.3044,-141.4324,30209.6134
NSE:AXISBANK-EQ,long,2023-02-01T10:39:00+05:30,879.05,2023-02-01T11:18:00+05:30,877.2919,34,stoploss,-59.7754,91.4887,-151.2641,30381.0941
NSE:KOTAKBANK-EQ,long,2023-02-01T11:00:00+05:30,350.79,2023-02-01T11:18:00+05:30,350.0884,86,stoploss,-60.3359,91.904,-152.2398,30198.806
NSE:TITAN-EQ,short,2023-02-01T11:21:00+05:30,2380.05,2023-02-01T11:27:00+05:30,2384.8101,12,stoploss,-57.1212,89.6069,-146.7281,30052.0779
NSE:BAJFINANCE-EQ,short,2023-02-01T11:33:00+05:30,589.8,2023-02-01T11:36:00+05:30,590.9796,50,stoploss,-58.98,90.9869,-149.9669,29902.1111
NSE:AXISBANK-EQ,long,2023-02-01T11:45:00+05:30,881.1,2023-02-01T11:48:00+05:30,879.3378,33,stoploss,-58.1526,90.2863,-148.4389,29753.6721
NSE:INFY-EQ,long,2023-02-01T10:24:00+05:30,1534.6,2023-02-01T11:51:00+05:30,1540.7384,19,target,116.6296,90.545,26.0846,30530.2479
NSE:TCS-EQ,long,2023-02-01T11:54:00+05:30,3378.05,2023-02-01T12:00:00+05:30,3371.2939,9,stoploss,-60.8049,92.2515,-153.0564,30377.1915
NSE:KOTAKBANK-EQ,long,2023-02-01T11:54:00+05:30,351.68,2023-02-01T12:00:00+05:30,350.9766,86,stoploss,-60.489,92.0174,-152.5063,30377.7415
NSE:ASIANPAINT-EQ,long,2023-02-01T10:36:00+05:30,2759.2,2023-02-01T12:21:00+05:30,2770.2368,11,target,121.4048,92.3197,29.0851,30561.4433
NSE:WIPRO-EQ,long,2023-02-01T11:06:00+05:30,200.5,2023-02-01T12:21:00+05:30,201.302,151,target,121.102,92.2072,28.8948,30379.9407
NSE:HDFCBANK-EQ,long,2023-02-01T11:48:00+05:30,814.95,2023-02-01T12:21:00+05:30,818.2098,36,target,117.3528,90.8138,26.539,29780.2111
NSE:RELIANCE-EQ,short,2023-02-01T11:42:00+05:30,1177.93,2023-02-01T12:24:00+05:30,1180.2859,25,stoploss,-58.8965,90.9249,-149.8214,29752.2897
NSE:MARUTI-EQ,short,2023-02-01T12:15:00+05:30,8876.65,2023-02-01T12:24:00+05:30,8894.4033,3,stoploss,-53.2599,86.7402,-140.0001,30237.7414
NSE:AXISBANK-EQ,long,2023-02-01T12:27:00+05:30,881.45,2023-02-01T12:33:00+05:30,884.9758,34,target,119.8772,91.752,28.1252,30265.8666
